consumer_id,median_spend_to_income_ratio,median_credit_utilization_ratio,median_essential_spend_ratio,median_online_spend_ratio,log1p_mean_monthly_transaction_count,n_observed_months,latest_observed_month,months_health_under_40,stress_month_share,months_stressed_high_engagement,months_healthy_low_engagement,mean_financial_health_score,mean_engagement_score,latest_financial_health_score,latest_engagement_score,latest_age,latest_gender,latest_occupation,latest_province_city
KH00102365,0.7057,0.28769999999999996,0.4243158747597277,0.24077880037548874,4.1404857182199555,12,2025-12-01,0,0.0,0,0,61.44166666666666,77.175,55.4,71.0,26,Nữ,Cán bộ trại giam,Thành phố Hồ Chí Minh
KH00102370,0.5541499999999999,0.11975,0.47881827931027143,0.19717186606203566,4.810828422961282,12,2025-12-01,0,0.0,0,0,71.04166666666667,77.55,60.0,81.9,74,Nam,Cán bộ quản lý thị trường,Nghệ An
KH00102405,0.67115,0.19545,0.4411236614339846,0.24467961352465034,5.500918016630917,12,2025-12-01,0,0.0,0,0,63.64166666666667,83.27499999999999,55.1,80.6,32,Nữ,Nhà tâm lý học tư vấn,Đắk Lắk
KH00102410,0.53535,0.12869999999999998,0.417387622711586,0.18267956634144655,5.214482756468736,12,2025-12-01,0,0.0,0,0,71.01666666666667,79.08333333333333,59.3,79.7,42,Nam,Kỹ thuật viên kế toán,Lâm Đồng
KH00102445,0.6908000000000001,0.1744,0.4397049702361599,0.2384118966632711,5.900810178839851,12,2025-12-01,0,0.0,0,0,65.18333333333334,81.76666666666667,52.4,82.0,43,Nữ,Nhà thiết kế đồ gỗ,Thành phố Hồ Chí Minh
KH00102450,0.46240000000000003,0.18475,0.5286175136627916,0.14456600646078982,5.214482756468736,12,2025-12-01,0,0.0,0,0,71.71666666666667,77.25833333333334,64.6,75.2,56,Nữ,Lập trình viên đa phương tiện,Hà Nội
KH00102485,0.5641499999999999,0.13315,0.24968461171750722,0.2989322676599301,4.1364990019761345,12,2025-12-01,0,0.0,0,0,69.48333333333333,78.91666666666667,47.9,94.0,25,Nữ,Quản lý công viên giải trí,Nghệ An
KH00102490,0.5951,0.1848,0.0032437476951328,0.8244236891421002,2.1972245773362196,1,2025-03-01,0,0.0,0,0,65.5,54.6,65.5,54.6,74,Nữ,Chuyên viên thuế cấp cao,Hà Nội
KH00102525,0.43815000000000004,0.11985,0.4833768490558922,0.18263141042997205,4.816241156068032,12,2025-12-01,0,0.0,0,0,70.36666666666666,77.58333333333333,57.1,76.8,80,Nữ,Dược sĩ bệnh viện,Đà Nẵng
KH00102530,0.7215,0.15075,0.38535775555262286,0.18713449714468544,5.497168225293202,12,2025-12-01,0,0.0,0,0,67.26666666666667,79.05,58.6,80.0,40,Nam,Điều phối viên tình nguyện,Hưng Yên
KH00102565,0.5221,0.1236,0.43405305612756545,0.20415476397389143,5.901266279189834,12,2025-12-01,0,0.0,0,0,69.43333333333334,81.02499999999999,60.5,80.9,23,Nam,Kỹ sư điện tử,Lào Cai
KH00102570,0.43069999999999997,0.16475,0.4688489219114843,0.2514648421489595,4.814214812922799,12,2025-12-01,0,0.0,0,0,73.63333333333334,80.25,64.9,85.0,46,Nữ,Bác sĩ giải phẫu bệnh,Tuyên Quang
KH00102605,0.4793,0.18675,0.5068101393266234,0.1480781390882236,4.814890716970161,12,2025-12-01,0,0.0,0,0,70.23333333333333,77.31666666666666,51.5,76.8,93,Nữ,Nhà tâm lý học thể thao,Lâm Đồng
KH00102610,0.6102,0.13465,0.4338587532406448,0.25625186031214015,4.141811099461024,12,2025-12-01,0,0.0,0,0,68.51666666666667,78.39166666666667,59.3,78.6,49,Nữ,Chuyên viên nhân sự,Lạng Sơn
KH00102645,0.7272000000000001,0.15325,0.430088852380181,0.1816805412773905,5.498533413218542,12,2025-12-01,0,0.0,0,0,68.33333333333333,79.15833333333333,58.0,78.8,41,Nam,Kỹ thuật viên sản xuất bia,Đồng Tháp
KH00102650,0.7336499999999999,0.26105,0.5493192624808636,0.21725927215114585,5.500577706945823,12,2025-12-01,0,0.0,0,0,61.666666666666664,81.60000000000001,46.0,81.2,50,Nam,Nhà luyện kim,Lâm Đồng
KH00102685,0.52515,0.1162,0.41007065109857493,0.18320501286416668,5.499896739946406,12,2025-12-01,0,0.0,0,0,71.79166666666667,79.925,58.8,79.6,27,Nam,Dược sĩ cộng đồng,Ninh Bình
KH00102690,0.72775,0.22815000000000002,0.4068426896911273,0.19308065060934604,4.817589773939326,12,2025-12-01,0,0.0,0,0,66.0,78.03333333333335,55.4,78.6,45,Nam,Nhà luyện kim,Lâm Đồng
KH00102725,0.47145000000000004,0.1316,0.5780008113839207,0.2422519521846691,4.1364990019761345,12,2025-12-01,0,0.0,0,0,70.25833333333334,75.95833333333333,51.5,81.6,44,Nam,Quản lý tour du lịch,Hà Nội
KH00102730,0.9817,0.1971,0.4629106064682835,0.26257801942387904,5.720858075446456,12,2025-12-01,1,0.08333333333333333,1,0,55.74166666666667,83.09166666666667,24.4,81.4,35,Nữ,Nhân viên cấp cứu,Cà Mau
KH00102765,0.5750500000000001,0.1264,0.4426482304114022,0.24803595345521695,5.502957446297687,12,2025-12-01,0,0.0,0,0,69.58333333333333,83.16666666666667,57.3,82.1,27,Nữ,Chuyên viên chăm sóc cây,Đà Nẵng
KH00102770,0.4603,0.1169,0.4829428525115244,0.17146306174367426,5.214482756468736,12,2025-12-01,0,0.0,0,0,72.10833333333333,78.63333333333334,59.9,76.3,86,Nữ,Phi công hàng không,Đồng Nai
KH00102805,0.5741499999999999,0.17325000000000002,0.46508559651358083,0.2710214581597977,4.809470649500821,12,2025-12-01,0,0.0,0,0,68.53333333333333,80.45,53.8,81.3,49,Nữ,Chuyên viên quản lý khách hàng quảng cáo,Hà Nội
KH00102810,0.6509499999999999,0.247,0.46223997529755534,0.21616017717987318,4.815566164479798,12,2025-12-01,0,0.0,0,0,64.41666666666667,80.24166666666666,50.9,80.5,33,Nữ,Chuyên viên kính thuốc,Đà Nẵng
KH00102845,0.52475,0.1088,0.4828180183501623,0.24726281813652617,5.498874419189451,12,2025-12-01,0,0.0,0,0,69.04166666666667,81.72500000000001,59.4,84.9,27,Nam,Kỹ sư khoan,Đà Nẵng
KH00102850,0.71445,0.20279999999999998,0.45374562380469896,0.25972571183793636,5.721676964532752,12,2025-12-01,0,0.0,0,0,63.824999999999996,82.69166666666666,52.1,83.1,26,Nữ,Nhà thiết kế sản phẩm công nghiệp,Đồng Tháp
KH00102885,0.45055,0.09834999999999999,0.4404480894177557,0.23089542364124105,5.214935757608986,12,2025-12-01,0,0.0,0,0,73.90833333333333,80.99166666666666,58.9,85.9,28,Nữ,Kỹ sư sản xuất,Lâm Đồng
KH00102890,0.47515,0.12845,0.5988902900796568,0.13902419031705604,5.213576138092946,12,2025-12-01,0,0.0,0,0,70.14166666666667,76.99166666666666,42.8,73.2,40,Nữ,Kỹ sư điều khiển và tự động hóa,Huế
KH00102925,0.6458999999999999,0.15,0.5111972367877564,0.2564275366027263,4.815566164479798,12,2025-12-01,0,0.0,0,0,65.44166666666666,81.60833333333333,47.3,77.6,78,Nam,Chuyên viên phôi học lâm sàng,Hải Phòng
KH00102930,0.76845,0.24005,0.5278261922238237,0.17227696708865065,5.214482756468736,12,2025-12-01,0,0.0,0,0,62.25833333333333,78.60833333333333,54.1,78.6,54,Nam,Điều dưỡng nhi khoa,Ninh Bình
KH00102965,0.8853,0.31125,0.48301241515415994,0.17449290786731966,5.214482756468736,12,2025-12-01,0,0.0,0,0,59.458333333333336,78.64999999999999,50.1,82.4,58,Nữ,Nhà sản xuất phát thanh,Quảng Ngãi
KH00102970,0.5334,0.1406,0.5475868171303724,0.19065442018528433,5.4975096970397335,12,2025-12-01,0,0.0,0,0,72.16666666666667,79.77499999999999,59.9,80.1,54,Nữ,Lập trình viên ứng dụng,Nghệ An
KH00103005,0.80535,0.21760000000000002,0.5412631050216727,0.1142339231751944,4.127134385045092,12,2025-12-01,0,0.0,0,0,63.300000000000004,71.98333333333333,47.9,92.5,67,Nữ,Cán bộ chính quyền địa phương,Hà Nội
KH00103010,0.37065,0.07995,0.4662314249994838,0.26369704767390423,5.498192290922892,12,2025-12-01,0,0.0,0,0,76.075,82.50833333333334,67.7,83.2,33,Nữ,Giám đốc chiến lược,Tây Ninh
KH00103045,0.7098500000000001,0.18695,0.4550315101487205,0.22545243293227768,5.723040291260616,12,2025-12-01,0,0.0,0,0,64.175,82.0,53.4,81.1,43,Nữ,Biên tập viên hiệu đính,Vĩnh Long
KH00103050,0.73255,0.14345,0.38737551574300344,0.188501860430707,5.213576138092946,12,2025-12-01,0,0.0,0,0,67.66666666666667,78.79166666666667,58.8,79.3,46,Nam,Chuyên viên chỉnh thị,Lào Cai
KH00103085,0.7205,0.16185,0.47068974814347275,0.2499843187987319,5.720584963332236,12,2025-12-01,0,0.0,0,0,64.50833333333334,82.94166666666666,53.6,83.7,42,Nam,Nhà trị liệu tâm lý trẻ em,Khánh Hòa
KH00103090,0.6749,0.20495000000000002,0.483411397298382,0.1752077664600688,5.214482756468736,12,2025-12-01,0,0.0,0,0,64.66666666666667,79.55,55.5,80.2,43,Nam,Nhà biên soạn từ điển,Điện Biên
KH00103125,0.69165,0.2278,0.5019922366992355,0.23098895581282713,5.720858075446456,12,2025-12-01,0,0.0,0,0,62.833333333333336,81.80833333333334,48.9,79.8,40,Nam,Nhà thiết kế triển lãm,Thành phố Hồ Chí Minh
KH00103130,0.6238,0.14095,0.5337348304427624,0.17195520037869078,5.900125638025898,12,2025-12-01,0,0.0,0,0,66.375,78.7,54.1,81.5,44,Nữ,Biên tập viên hiệu đính báo chí,Hải Phòng
KH00103165,0.57585,0.2041,0.5276795055141414,0.20572909698082964,4.812184355372417,12,2025-12-01,0,0.0,0,0,65.3,78.16666666666667,54.2,77.8,62,Nam,Kỹ thuật viên sản xuất bia,Thành phố Hồ Chí Minh
KH00103170,0.30645,0.07765,0.5300358426396958,0.18239050254213962,4.812861632743379,12,2025-12-01,0,0.0,0,0,77.83333333333333,77.39999999999999,73.5,76.3,67,Nam,Giám đốc vận hành,Thành phố Hồ Chí Minh
KH00103205,0.43069999999999997,0.14434999999999998,0.5446008587746718,0.17445220269098227,5.214935757608986,12,2025-12-01,0,0.0,0,0,73.53333333333333,78.60833333333333,58.4,80.8,59,Nam,Nhà khoa học địa chất,Thành phố Hồ Chí Minh
KH00103210,0.42845,0.1134,0.5558213822767265,0.1536106963872626,5.211760431738461,12,2025-12-01,0,0.0,0,0,73.675,77.925,50.9,89.6,44,Nữ,Giám đốc vận hành,Điện Biên
KH00103245,0.7036,0.26185,0.5057017699585014,0.20212959552960796,5.905361848054571,12,2025-12-01,0,0.0,0,0,60.949999999999996,79.96666666666667,47.5,77.3,48,Nữ,Chuyên viên tư vấn môi trường,Đồng Tháp
KH00103250,0.7677499999999999,0.20745,0.26913836829845195,0.26389445788477317,5.901494251378214,12,2025-12-01,0,0.0,0,0,62.76666666666667,83.38333333333334,48.2,86.6,20,Nam,Chuyên viên thông tin hướng nghiệp,Phú Thọ
KH00103285,0.56105,0.14,0.4855726414413395,0.14179142592412464,5.211305989558407,12,2025-12-01,0,0.0,0,0,68.86666666666666,77.61666666666666,63.6,77.0,59,Nam,Biên tập viên đặt bài,Hà Nội
KH00103290,0.73055,0.16299999999999998,0.5636828039072871,0.21043856067490047,5.213122520484805,12,2025-12-01,0,0.0,0,0,66.66666666666667,80.91666666666667,56.6,78.9,66,Nữ,Nhà di truyền tế bào học,Khánh Hòa
KH00103325,0.75085,0.23995,0.5233666653386697,0.15251869864865125,5.214029550025447,12,2025-12-01,0,0.0,0,0,63.23333333333333,77.27499999999999,54.5,76.8,58,Nam,Chuyên viên viết nội dung quảng cáo,Thanh Hóa
KH00103330,0.6098,0.1839,0.5653287773687248,0.18508603338134605,4.812184355372417,12,2025-12-01,0,0.0,0,0,66.99166666666666,78.23333333333333,51.2,82.7,53,Nữ,Chuyên viên pháp lý được cấp chứng chỉ,Tây Ninh
KH00103365,0.8641,0.23345,0.516504319440013,0.17846660810635434,4.133832333729219,12,2025-12-01,0,0.0,0,0,61.15,74.31666666666666,50.5,76.0,53,Nam,Công chức diện đào tạo nhanh,Tây Ninh
KH00103370,0.69585,0.19990000000000002,0.518391947687173,0.12346560273497514,4.131158535344817,12,2025-12-01,0,0.0,0,0,63.53333333333333,73.375,60.3,72.5,58,Nữ,Người dẫn chương trình phát sóng,Hưng Yên
KH00103405,0.6717500000000001,0.20425,0.5314508017413078,0.2268023863406386,5.214935757608986,12,2025-12-01,0,0.0,0,0,63.275,81.26666666666667,46.1,88.5,38,Nam,Quản lý trung tâm thể hình,Cà Mau
KH00103410,0.91475,0.2218,0.5528777736466772,0.17660218427922164,4.812861632743379,12,2025-12-01,0,0.0,0,0,62.81666666666666,76.7,54.0,81.4,59,Nam,Nhân viên phát triển cộng đồng,Hải Phòng
KH00103445,0.6429,0.16720000000000002,0.4945785627190826,0.23240114355637492,4.1298189504157605,12,2025-12-01,0,0.0,0,0,67.19166666666666,74.8,54.9,79.9,64,Nam,Nhà địa chất hiện trường,Quảng Ngãi
KH00103450,0.5786,0.16075,0.5327339393389763,0.1649983215791414,4.814214812922799,12,2025-12-01,0,0.0,0,0,67.84166666666667,77.21666666666667,52.5,74.0,92,Nữ,Chuyên viên trưng bày bán lẻ,Phú Thọ
KH00103485,0.81545,0.21865,0.41429363377707407,0.2310904457399317,4.812861632743379,12,2025-12-01,0,0.0,0,0,60.74166666666667,80.35833333333333,50.9,89.2,27,Nữ,Nhân viên xe cứu thương,Đồng Tháp
KH00103490,0.81735,0.19085000000000002,0.5033077127539558,0.17869916053986995,5.498874419189451,12,2025-12-01,0,0.0,0,0,60.625,79.18333333333334,49.2,82.6,29,Nữ,Nhà trị liệu tâm lý,Lạng Sơn
KH00103525,0.5629500000000001,0.14135,0.6032797624102884,0.1471033012588839,4.135166556742356,12,2025-12-01,1,0.08333333333333333,0,0,62.93333333333334,72.35000000000001,61.3,80.9,47,Nam,Chuyên viên vệ sinh lao động,Hà Nội
KH00103530,0.8178,0.21689999999999998,0.470391025060091,0.1900060850578234,4.813538451720147,12,2025-12-01,0,0.0,0,0,60.833333333333336,79.27499999999999,51.3,77.9,51,Nam,Người dẫn chương trình phát sóng,Nghệ An
KH00103565,0.62125,0.15810000000000002,0.3862596851240791,0.17606118693942968,5.498533413218542,12,2025-12-01,0,0.0,0,0,67.91666666666667,79.29166666666667,55.8,77.7,38,Nam,Chủ nhiệm ánh sáng trường quay,An Giang
KH00103570,0.9293499999999999,0.2143,0.40974408141989793,0.1626498712778841,4.135166556742356,12,2025-12-01,2,0.16666666666666666,1,0,56.25833333333333,73.75,59.5,71.7,25,Nữ,Trợ lý phát thanh,Vĩnh Long
KH00103605,0.8403,0.2494,0.44702400341719173,0.22273413968330474,5.2158411447237985,12,2025-12-01,0,0.0,0,0,60.574999999999996,80.51666666666667,49.3,80.0,39,Nữ,Cán bộ đào tạo và phát triển,Thành phố Hồ Chí Minh
KH00103610,0.6254,0.14015,0.6335581393674721,0.1566426285834523,4.137829674161839,12,2025-12-01,0,0.0,0,0,68.10000000000001,72.575,50.5,69.9,27,Nữ,Chuyên viên phân tích địa chấn,Vĩnh Long
KH00103645,0.5947,0.1404,0.5439319695200239,0.16711748131435925,4.816241156068032,12,2025-12-01,0,0.0,0,0,69.02499999999999,75.85000000000001,57.4,77.1,65,Nữ,Chuyên viên tư vấn tâm lý,Vĩnh Long
KH00103650,0.6572,0.1865,0.6082535258110096,0.13792841404701905,4.132496328186477,12,2025-12-01,0,0.0,0,0,66.21666666666667,71.99166666666666,45.5,72.4,67,Nam,Thủ thư thư viện công cộng,Quảng Ngãi
KH00103685,0.7711,0.1824,0.1321191752202743,0.6651660005450086,2.5649493574615367,1,2025-09-01,0,0.0,0,0,58.7,50.0,58.7,50.0,82,Nam,Chuyên viên nhân sự,Hưng Yên
KH00103690,0.69265,0.1439,0.5183177965373007,0.21088688463569125,5.500918016630917,12,2025-12-01,0,0.0,0,0,65.54166666666667,81.04166666666667,53.8,80.3,47,Nữ,Biên tập viên chuyên đề tạp chí,Thành phố Hồ Chí Minh
KH00103725,0.60695,0.13815,0.5143544051891544,0.1458728554823679,4.1364990019761345,12,2025-12-01,0,0.0,0,0,69.79166666666667,72.83333333333333,58.1,74.5,55,Nam,Chuyên viên tư vấn làm vườn,Thành phố Hồ Chí Minh
KH00103730,0.68495,0.1834,0.4980337048837701,0.19005986533818436,4.1298189504157605,12,2025-12-01,0,0.0,0,0,67.11666666666666,74.71666666666667,50.8,76.2,45,Nữ,Chuyên viên thu mua bán lẻ,Thanh Hóa
KH00103765,0.6063000000000001,0.2051,0.5481333861084818,0.1893698526546044,5.217197690263049,12,2025-12-01,0,0.0,0,0,66.02499999999999,79.01666666666667,52.1,83.9,41,Nữ,Kỹ sư hàng không,Tuyên Quang
KH00103770,0.788,0.16510000000000002,0.55040263083757,0.1556611248051591,4.132496328186477,12,2025-12-01,2,0.16666666666666666,2,0,58.725,75.19166666666666,57.1,77.0,30,Nam,Cán bộ giáo dục bảo tàng,Thành phố Hồ Chí Minh
KH00103805,0.5409999999999999,0.1355,0.44745864301023114,0.12687134963263152,4.816241156068032,12,2025-12-01,0,0.0,0,0,66.9,75.23333333333333,64.0,76.3,65,Nam,Nhà khoa học nghiên cứu y học,Hải Phòng
KH00103810,0.71785,0.1862,0.44097352653080985,0.23706362224271438,5.717575796788537,12,2025-12-01,0,0.0,0,0,63.46666666666667,82.64166666666667,53.5,80.8,47,Nữ,Nhà độc chất học,Đồng Tháp
KH00103845,0.7804500000000001,0.19315,0.521335783493785,0.18751139290364954,5.214482756468736,12,2025-12-01,0,0.0,0,0,62.61666666666667,79.075,53.5,80.5,54,Nam,Chuyên viên quy hoạch đô thị,Phú Thọ
KH00103850,0.48835000000000006,0.1212,0.45925094204253514,0.21874901990940593,5.497168225293202,12,2025-12-01,0,0.0,0,0,69.64999999999999,82.48333333333333,53.3,78.3,22,Nữ,Nhà khoa học nghiên cứu toán học,Sơn La
KH00103885,0.6132,0.14675,0.5118025126329184,0.1714764395807333,4.132496328186477,12,2025-12-01,0,0.0,0,0,67.88333333333334,73.64999999999999,63.8,78.1,75,Nam,Nhà thiết kế trang sức,Tây Ninh
KH00103890,0.55165,0.1698,0.5242341065076129,0.13676960963192294,4.133832333729219,12,2025-12-01,0,0.0,0,0,68.34166666666667,72.5,49.2,74.7,33,Nam,Quản lý khách sạn,Thái Nguyên
KH00103925,0.6248,0.17325000000000002,0.45546028309824355,0.1569859529463353,4.81150661898592,12,2025-12-01,0,0.0,0,0,66.88333333333334,76.55,54.4,79.1,86,Nữ,Chuyên viên chăm sóc cây,Quảng Ninh
KH00103930,0.5881,0.1385,1.0,0.0,2.0794415416798357,1,2025-01-01,0,0.0,0,0,76.8,12.8,76.8,12.8,60,Nữ,Chuyên viên tư vấn làm vườn,Lâm Đồng
KH00103965,0.5053,0.1379,0.1028826279356888,0.4864608043059081,2.4849066497880004,1,2025-05-01,0,0.0,0,0,70.8,45.4,70.8,45.4,77,Nữ,Giảng viên giáo dục thường xuyên,Cần Thơ
KH00103970,0.5085500000000001,0.1338,0.4308242470705885,0.28786754969292105,5.216293531069446,12,2025-12-01,0,0.0,0,0,70.89999999999999,84.31666666666666,57.5,86.3,49,Nữ,Quản lý hồ sơ,Bắc Ninh
KH00104005,0.43215000000000003,0.13255,0.5336697901679516,0.2066467316372324,5.720311776607412,12,2025-12-01,0,0.0,0,0,71.78333333333333,81.35833333333333,59.2,80.3,40,Nam,Bác sĩ bệnh viện,Hưng Yên
KH00104010,0.4552,0.18355,0.5580982750476264,0.19043420016648335,4.812861632743379,12,2025-12-01,0,0.0,0,0,68.95,76.85833333333333,59.6,81.5,85,Nam,Kỹ sư vận hành phát sóng,Đồng Nai
KH00104045,0.76395,0.2502,0.5567480780608658,0.148941907271565,4.817589773939326,12,2025-12-01,0,0.0,0,0,63.94166666666666,76.70833333333333,53.9,79.4,61,Nam,Chuyên viên công nghệ màu sắc,An Giang
KH00104050,0.7484500000000001,0.2959,0.5464038211155975,0.2027540916109385,5.218101032691235,12,2025-12-01,1,0.08333333333333333,1,0,59.76666666666667,80.81666666666666,53.1,78.5,81,Nam,Quản trị viên giáo dục,Đà Nẵng
KH00104085,0.56055,0.14345000000000002,0.26065253034927566,0.26558691092917686,4.137829674161839,12,2025-12-01,1,0.08333333333333333,1,0,65.45833333333333,78.175,56.4,77.8,21,Nữ,Kỹ sư ô tô,Lào Cai
KH00104090,0.7218500000000001,0.26025,0.4013357472321023,0.19863300870016354,5.216293531069446,12,2025-12-01,0,0.0,0,0,64.95833333333333,79.64999999999999,53.7,79.0,42,Nam,Chuyên viên y tế môi trường,Hà Nội
KH00104125,0.5636,0.22185,0.4260005674401435,0.22860001745810835,5.2108513407667605,12,2025-12-01,0,0.0,0,0,67.18333333333334,79.7,54.7,81.3,30,Nữ,Quản lý nhà hát,Phú Thọ
KH00104130,0.6207,0.25085,0.5108395225186824,0.19535350338200716,4.141811099461024,12,2025-12-01,1,0.08333333333333333,1,0,63.4,74.04166666666667,50.4,78.3,50,Nữ,Nhà thiết kế trang sức,Lào Cai
KH00104165,0.59635,0.17065000000000002,0.5438737054174474,0.18433470985930894,5.903088603156555,12,2025-12-01,0,0.0,0,0,66.23333333333333,80.59166666666667,55.8,79.6,33,Nữ,Kiểm soát viên tài chính,Thành phố Hồ Chí Minh
KH00104170,0.57865,0.1272,0.5078122812634743,0.14938657773833403,5.214482756468736,12,2025-12-01,0,0.0,0,0,69.45833333333333,77.65833333333333,57.8,80.1,58,Nữ,Quản lý tổng đài,Sơn La
KH00104205,0.6315500000000001,0.14495,0.46720839885531507,0.17968732002282078,4.812861632743379,12,2025-12-01,1,0.08333333333333333,0,0,62.60833333333333,78.60833333333333,55.3,79.1,49,Nữ,Chuyên viên kính thuốc,Đà Nẵng
KH00104210,0.52765,0.1118,0.5038898649617599,0.21191645946088367,5.214935757608986,12,2025-12-01,0,0.0,0,0,70.15833333333333,79.825,57.0,76.8,71,Nữ,Chuyên viên chăm sóc bàn chân,Thành phố Hồ Chí Minh
KH00104245,0.7601,0.15065,0.48102524719090634,0.20264164212429953,5.215388553632117,12,2025-12-01,0,0.0,0,0,63.1,80.43333333333334,58.7,80.2,45,Nam,Chuyên viên nghiên cứu xã hội,Lâm Đồng
KH00104250,0.7218,0.1691,0.5024880558041083,0.1880453611134797,4.814214812922799,12,2025-12-01,0,0.0,0,0,66.75,77.11666666666666,65.2,75.8,64,Nữ,Nhà địa chất hiện trường,Bắc Ninh
KH00104285,0.70485,0.15445,0.5213520559115935,0.14863307060937858,5.213122520484805,12,2025-12-01,0,0.0,0,0,64.85833333333333,77.8,57.3,76.4,53,Nữ,Chuyên viên tư vấn thuế,Đồng Nai
KH00104290,0.5299,0.1378,0.4462347860693479,0.25086744329390365,5.90377111939281,12,2025-12-01,0,0.0,0,0,69.34166666666667,82.97500000000001,56.7,82.7,34,Nữ,Chuyên viên tư vấn môi trường,Thành phố Hồ Chí Minh
KH00104325,0.82345,0.1586,0.5515790606240043,0.19128970880077,4.813538451720147,12,2025-12-01,0,0.0,0,0,64.95,77.27499999999999,54.3,82.6,60,Nam,Trợ lý sản xuất phát thanh,Thành phố Hồ Chí Minh
